contract_id,instr,code,exchange,product_type,contract_unit,price_tick,upper_limit_price,lower_limit_price,long_margin_rate,short_margin_rate,max_limit_order_volume,min_limit_order_volume,max_market_order_volume,min_market_order_volume,list_date,expire_date,underlying_type,underlying_symbol,exercise_date,exercise_price
139,OPT_CZCE_AP-202501-C-8200,AP501C8200,CZCE,Options,10,0.5,628.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8200
140,OPT_CZCE_AP-202501-C-8300,AP501C8300,CZCE,Options,10,0.5,624.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8300
141,OPT_CZCE_AP-202501-C-8400,AP501C8400,CZCE,Options,10,0.5,622,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8400
142,OPT_CZCE_AP-202501-C-8500,AP501C8500,CZCE,Options,10,0.5,619.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8500
143,OPT_CZCE_AP-202501-P-5700,AP501P5700,CZCE,Options,10,0.5,628.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,5700
144,OPT_CZCE_AP-202501-P-5800,AP501P5800,CZCE,Options,10,0.5,636,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,5800
145,OPT_CZCE_AP-202501-P-5900,AP501P5900,CZCE,Options,10,0.5,645.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,5900
146,OPT_CZCE_AP-202501-P-6000,AP501P6000,CZCE,Options,10,0.5,657,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6000
147,OPT_CZCE_AP-202501-P-6100,AP501P6100,CZCE,Options,10,0.5,673,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6100
148,OPT_CZCE_AP-202501-P-6200,AP501P6200,CZCE,Options,10,0.5,692,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6200
149,OPT_CZCE_AP-202501-P-6300,AP501P6300,CZCE,Options,10,0.5,715.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6300
150,OPT_CZCE_AP-202501-P-6400,AP501P6400,CZCE,Options,10,0.5,746,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6400
151,OPT_CZCE_AP-202501-P-6500,AP501P6500,CZCE,Options,10,0.5,782.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6500
152,OPT_CZCE_AP-202501-P-6600,AP501P6600,CZCE,Options,10,0.5,825.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6600
153,OPT_CZCE_AP-202501-P-6700,AP501P6700,CZCE,Options,10,0.5,875,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6700
154,OPT_CZCE_AP-202501-P-6800,AP501P6800,CZCE,Options,10,0.5,933.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6800
155,OPT_CZCE_AP-202501-P-6900,AP501P6900,CZCE,Options,10,0.5,997.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,6900
156,OPT_CZCE_AP-202501-P-7000,AP501P7000,CZCE,Options,10,0.5,1065.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7000
157,OPT_CZCE_AP-202501-P-7100,AP501P7100,CZCE,Options,10,0.5,1140.5,0.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7100
158,OPT_CZCE_AP-202501-P-7200,AP501P7200,CZCE,Options,10,0.5,1219,13,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7200
159,OPT_CZCE_AP-202501-P-7300,AP501P7300,CZCE,Options,10,0.5,1300.5,94.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7300
160,OPT_CZCE_AP-202501-P-7400,AP501P7400,CZCE,Options,10,0.5,1385.5,179.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7400
161,OPT_CZCE_AP-202501-P-7500,AP501P7500,CZCE,Options,10,0.5,1472,266,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7500
162,OPT_CZCE_AP-202501-P-7600,AP501P7600,CZCE,Options,10,0.5,1561.5,355.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7600
163,OPT_CZCE_AP-202501-P-7700,AP501P7700,CZCE,Options,10,0.5,1652.5,446.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7700
164,OPT_CZCE_AP-202501-P-7800,AP501P7800,CZCE,Options,10,0.5,1744.5,538.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7800
165,OPT_CZCE_AP-202501-P-7900,AP501P7900,CZCE,Options,10,0.5,1838,632,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,7900
166,OPT_CZCE_AP-202501-P-8000,AP501P8000,CZCE,Options,10,0.5,1932,726,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8000
167,OPT_CZCE_AP-202501-P-8100,AP501P8100,CZCE,Options,10,0.5,2027.5,821.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8100
168,OPT_CZCE_AP-202501-P-8200,AP501P8200,CZCE,Options,10,0.5,2123.5,917.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8200
169,OPT_CZCE_AP-202501-P-8300,AP501P8300,CZCE,Options,10,0.5,2220,1014,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8300
170,OPT_CZCE_AP-202501-P-8400,AP501P8400,CZCE,Options,10,0.5,2317,1111,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8400
171,OPT_CZCE_AP-202501-P-8500,AP501P8500,CZCE,Options,10,0.5,2414.5,1208.5,0,0,100,1,2,1,,2024-11-27,Futures,FUT_CZCE_AP-202501,2024-11-27,8500
172,FUT_CZCE_AP-202503,AP503,CZCE,Futures,10,1,7341,6127,0.1,0.1,1000,1,200,1,,2025-03-14,Unknown,,,0
173,FUT_CZCE_AP-202504,AP504,CZCE,Futures,10,1,7411,6187,0.1,0.1,1000,1,200,1,,2025-04-14,Unknown,,,0
174,FUT_CZCE_AP-202505,AP505,CZCE,Futures,10,1,7451,6219,0.1,0.1,1000,1,200,1,,2025-05-14,Unknown,,,0
175,FUT_CZCE_CF-202409,CF409,CZCE,Futures,5,5,14370,12740,0.2,0.2,1000,1,200,1,,2024-09-13,Unknown,,,0
176,FUT_CZCE_CF-202411,CF411,CZCE,Futures,5,5,14425,12785,0.06999999999999999,0.06999999999999999,1000,1,200,1,,2024-11-14,Unknown,,,0
177,OPT_CZCE_CF-202411-C-12000,CF411C12000,CZCE,Options,5,1,2432,792,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12000
178,OPT_CZCE_CF-202411-C-12200,CF411C12200,CZCE,Options,5,1,2237,597,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12200
179,OPT_CZCE_CF-202411-C-12400,CF411C12400,CZCE,Options,5,1,2044,404,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12400
180,OPT_CZCE_CF-202411-C-12600,CF411C12600,CZCE,Options,5,1,1855,215,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12600
181,OPT_CZCE_CF-202411-C-12800,CF411C12800,CZCE,Options,5,1,1672,32,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12800
182,OPT_CZCE_CF-202411-C-13000,CF411C13000,CZCE,Options,5,1,1498,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13000
183,OPT_CZCE_CF-202411-C-13200,CF411C13200,CZCE,Options,5,1,1337,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13200
184,OPT_CZCE_CF-202411-C-13400,CF411C13400,CZCE,Options,5,1,1199,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13400
185,OPT_CZCE_CF-202411-C-13600,CF411C13600,CZCE,Options,5,1,1083,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13600
186,OPT_CZCE_CF-202411-C-13800,CF411C13800,CZCE,Options,5,1,998,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13800
187,OPT_CZCE_CF-202411-C-14000,CF411C14000,CZCE,Options,5,1,937,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14000
188,OPT_CZCE_CF-202411-C-14200,CF411C14200,CZCE,Options,5,1,897,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14200
189,OPT_CZCE_CF-202411-C-14400,CF411C14400,CZCE,Options,5,1,872,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14400
190,OPT_CZCE_CF-202411-C-14600,CF411C14600,CZCE,Options,5,1,855,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14600
191,OPT_CZCE_CF-202411-C-14800,CF411C14800,CZCE,Options,5,1,844,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14800
192,OPT_CZCE_CF-202411-C-15000,CF411C15000,CZCE,Options,5,1,837,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15000
193,OPT_CZCE_CF-202411-C-15200,CF411C15200,CZCE,Options,5,1,832,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15200
194,OPT_CZCE_CF-202411-C-15400,CF411C15400,CZCE,Options,5,1,829,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15400
195,OPT_CZCE_CF-202411-C-15600,CF411C15600,CZCE,Options,5,1,827,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15600
196,OPT_CZCE_CF-202411-C-15800,CF411C15800,CZCE,Options,5,1,825,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15800
197,OPT_CZCE_CF-202411-C-16000,CF411C16000,CZCE,Options,5,1,824,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16000
198,OPT_CZCE_CF-202411-C-16200,CF411C16200,CZCE,Options,5,1,823,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16200
199,OPT_CZCE_CF-202411-C-16400,CF411C16400,CZCE,Options,5,1,822,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16400
200,OPT_CZCE_CF-202411-C-16600,CF411C16600,CZCE,Options,5,1,822,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16600
201,OPT_CZCE_CF-202411-C-16800,CF411C16800,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16800
202,OPT_CZCE_CF-202411-C-17000,CF411C17000,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17000
203,OPT_CZCE_CF-202411-C-17200,CF411C17200,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17200
204,OPT_CZCE_CF-202411-C-17400,CF411C17400,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17400
205,OPT_CZCE_CF-202411-C-17600,CF411C17600,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17600
206,OPT_CZCE_CF-202411-C-17800,CF411C17800,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17800
207,OPT_CZCE_CF-202411-C-18000,CF411C18000,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,18000
208,OPT_CZCE_CF-202411-C-18200,CF411C18200,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,18200
209,OPT_CZCE_CF-202411-C-18400,CF411C18400,CZCE,Options,5,1,821,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,18400
210,OPT_CZCE_CF-202411-P-12000,CF411P12000,CZCE,Options,5,1,829,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12000
211,OPT_CZCE_CF-202411-P-12200,CF411P12200,CZCE,Options,5,1,834,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12200
212,OPT_CZCE_CF-202411-P-12400,CF411P12400,CZCE,Options,5,1,841,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12400
213,OPT_CZCE_CF-202411-P-12600,CF411P12600,CZCE,Options,5,1,852,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12600
214,OPT_CZCE_CF-202411-P-12800,CF411P12800,CZCE,Options,5,1,869,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,12800
215,OPT_CZCE_CF-202411-P-13000,CF411P13000,CZCE,Options,5,1,894,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13000
216,OPT_CZCE_CF-202411-P-13200,CF411P13200,CZCE,Options,5,1,933,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13200
217,OPT_CZCE_CF-202411-P-13400,CF411P13400,CZCE,Options,5,1,994,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13400
218,OPT_CZCE_CF-202411-P-13600,CF411P13600,CZCE,Options,5,1,1078,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13600
219,OPT_CZCE_CF-202411-P-13800,CF411P13800,CZCE,Options,5,1,1193,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,13800
220,OPT_CZCE_CF-202411-P-14000,CF411P14000,CZCE,Options,5,1,1331,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14000
221,OPT_CZCE_CF-202411-P-14200,CF411P14200,CZCE,Options,5,1,1491,1,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14200
222,OPT_CZCE_CF-202411-P-14400,CF411P14400,CZCE,Options,5,1,1665,25,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14400
223,OPT_CZCE_CF-202411-P-14600,CF411P14600,CZCE,Options,5,1,1848,208,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14600
224,OPT_CZCE_CF-202411-P-14800,CF411P14800,CZCE,Options,5,1,2037,397,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,14800
225,OPT_CZCE_CF-202411-P-15000,CF411P15000,CZCE,Options,5,1,2230,590,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15000
226,OPT_CZCE_CF-202411-P-15200,CF411P15200,CZCE,Options,5,1,2424,784,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15200
227,OPT_CZCE_CF-202411-P-15400,CF411P15400,CZCE,Options,5,1,2621,981,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15400
228,OPT_CZCE_CF-202411-P-15600,CF411P15600,CZCE,Options,5,1,2819,1179,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15600
229,OPT_CZCE_CF-202411-P-15800,CF411P15800,CZCE,Options,5,1,3017,1377,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,15800
230,OPT_CZCE_CF-202411-P-16000,CF411P16000,CZCE,Options,5,1,3216,1576,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16000
231,OPT_CZCE_CF-202411-P-16200,CF411P16200,CZCE,Options,5,1,3416,1776,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16200
232,OPT_CZCE_CF-202411-P-16400,CF411P16400,CZCE,Options,5,1,3615,1975,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16400
233,OPT_CZCE_CF-202411-P-16600,CF411P16600,CZCE,Options,5,1,3815,2175,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16600
234,OPT_CZCE_CF-202411-P-16800,CF411P16800,CZCE,Options,5,1,4015,2375,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,16800
235,OPT_CZCE_CF-202411-P-17000,CF411P17000,CZCE,Options,5,1,4215,2575,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17000
236,OPT_CZCE_CF-202411-P-17200,CF411P17200,CZCE,Options,5,1,4415,2775,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17200
237,OPT_CZCE_CF-202411-P-17400,CF411P17400,CZCE,Options,5,1,4615,2975,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17400
238,OPT_CZCE_CF-202411-P-17600,CF411P17600,CZCE,Options,5,1,4815,3175,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17600
239,OPT_CZCE_CF-202411-P-17800,CF411P17800,CZCE,Options,5,1,5015,3375,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,17800
240,OPT_CZCE_CF-202411-P-18000,CF411P18000,CZCE,Options,5,1,5215,3575,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,18000
241,OPT_CZCE_CF-202411-P-18200,CF411P18200,CZCE,Options,5,1,5415,3775,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,18200
242,OPT_CZCE_CF-202411-P-18400,CF411P18400,CZCE,Options,5,1,5615,3975,0,0,100,1,2,1,,2024-10-11,Futures,FUT_CZCE_CF-202411,2024-10-11,18400
243,FUT_CZCE_CF-202501,CF501,CZCE,Futures,5,5,14555,12905,0.06999999999999999,0.06999999999999999,1000,1,200,1,,2025-01-14,Unknown,,,0
244,OPT_CZCE_CF-202501-C-12000,CF501C12000,CZCE,Options,5,1,2602,952,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12000
245,OPT_CZCE_CF-202501-C-12200,CF501C12200,CZCE,Options,5,1,2416,766,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12200
246,OPT_CZCE_CF-202501-C-12400,CF501C12400,CZCE,Options,5,1,2235,585,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12400
247,OPT_CZCE_CF-202501-C-12600,CF501C12600,CZCE,Options,5,1,2059,409,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12600
248,OPT_CZCE_CF-202501-C-12800,CF501C12800,CZCE,Options,5,1,1888,238,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12800
249,OPT_CZCE_CF-202501-C-13000,CF501C13000,CZCE,Options,5,1,1728,78,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13000
250,OPT_CZCE_CF-202501-C-13200,CF501C13200,CZCE,Options,5,1,1578,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13200
251,OPT_CZCE_CF-202501-C-13400,CF501C13400,CZCE,Options,5,1,1442,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13400
252,OPT_CZCE_CF-202501-C-13600,CF501C13600,CZCE,Options,5,1,1321,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13600
253,OPT_CZCE_CF-202501-C-13800,CF501C13800,CZCE,Options,5,1,1217,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13800
254,OPT_CZCE_CF-202501-C-14000,CF501C14000,CZCE,Options,5,1,1132,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,14000
255,OPT_CZCE_CF-202501-C-14200,CF501C14200,CZCE,Options,5,1,1063,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,14200
256,OPT_CZCE_CF-202501-C-14400,CF501C14400,CZCE,Options,5,1,1010,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,14400
257,OPT_CZCE_CF-202501-C-14600,CF501C14600,CZCE,Options,5,1,971,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,14600
258,OPT_CZCE_CF-202501-C-14800,CF501C14800,CZCE,Options,5,1,941,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,14800
259,OPT_CZCE_CF-202501-C-15000,CF501C15000,CZCE,Options,5,1,918,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,15000
260,OPT_CZCE_CF-202501-C-15200,CF501C15200,CZCE,Options,5,1,900,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,15200
261,OPT_CZCE_CF-202501-C-15400,CF501C15400,CZCE,Options,5,1,887,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,15400
262,OPT_CZCE_CF-202501-C-15600,CF501C15600,CZCE,Options,5,1,876,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,15600
263,OPT_CZCE_CF-202501-C-15800,CF501C15800,CZCE,Options,5,1,868,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,15800
264,OPT_CZCE_CF-202501-C-16000,CF501C16000,CZCE,Options,5,1,861,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,16000
265,OPT_CZCE_CF-202501-C-16200,CF501C16200,CZCE,Options,5,1,856,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,16200
266,OPT_CZCE_CF-202501-C-16400,CF501C16400,CZCE,Options,5,1,852,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,16400
267,OPT_CZCE_CF-202501-C-16600,CF501C16600,CZCE,Options,5,1,848,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,16600
268,OPT_CZCE_CF-202501-C-16800,CF501C16800,CZCE,Options,5,1,845,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,16800
269,OPT_CZCE_CF-202501-C-17000,CF501C17000,CZCE,Options,5,1,843,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,17000
270,OPT_CZCE_CF-202501-C-17200,CF501C17200,CZCE,Options,5,1,840,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,17200
271,OPT_CZCE_CF-202501-C-17400,CF501C17400,CZCE,Options,5,1,838,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,17400
272,OPT_CZCE_CF-202501-C-17600,CF501C17600,CZCE,Options,5,1,837,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,17600
273,OPT_CZCE_CF-202501-C-17800,CF501C17800,CZCE,Options,5,1,836,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,17800
274,OPT_CZCE_CF-202501-C-18000,CF501C18000,CZCE,Options,5,1,834,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,18000
275,OPT_CZCE_CF-202501-C-18200,CF501C18200,CZCE,Options,5,1,833,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,18200
276,OPT_CZCE_CF-202501-P-12000,CF501P12000,CZCE,Options,5,1,881,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12000
277,OPT_CZCE_CF-202501-P-12200,CF501P12200,CZCE,Options,5,1,894,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12200
278,OPT_CZCE_CF-202501-P-12400,CF501P12400,CZCE,Options,5,1,913,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12400
279,OPT_CZCE_CF-202501-P-12600,CF501P12600,CZCE,Options,5,1,935,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12600
280,OPT_CZCE_CF-202501-P-12800,CF501P12800,CZCE,Options,5,1,963,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,12800
281,OPT_CZCE_CF-202501-P-13000,CF501P13000,CZCE,Options,5,1,1002,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13000
282,OPT_CZCE_CF-202501-P-13200,CF501P13200,CZCE,Options,5,1,1052,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13200
283,OPT_CZCE_CF-202501-P-13400,CF501P13400,CZCE,Options,5,1,1114,1,0,0,100,1,2,1,,2024-12-11,Futures,FUT_CZCE_CF-202501,2024-12-11,13400
